Relatório Pluviométrico da Estação: Laranjeiras

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
13/08/2000  00:05:40            ND     ND     ND     ND     ND
15/08/2000  09:50:40           0.0    0.0    0.0    0.0     ND
15/08/2000  10:05:40           0.0    0.0    0.0    0.0     ND
15/08/2000  10:20:40           0.0    0.0    0.0    0.0     ND
15/08/2000  10:35:40           0.0    0.0    0.0    0.0     ND
15/08/2000  10:50:40           0.0    0.0    0.0    0.0     ND
15/08/2000  11:05:40           0.0    0.0    0.0    0.0     ND
15/08/2000  11:20:40           0.0    0.0    0.0    0.0     ND
15/08/2000  11:35:40           0.0    0.0    0.0    0.0     ND
15/08/2000  11:50:40           0.0    0.0    0.0    0.0     ND
15/08/2000  12:05:40           0.0    0.0    0.0    0.0     ND
15/08/2000  12:20:40           0.0    0.0    0.0    0.0     ND
15/08/2000  12:35:40           0.0    0.0    0.0    0.0     ND
15/08/2000  12:50:40           0.0    0.0    0.0    0.0     ND
15/08/2000  13:05:40           0.0    0.0    0.0    0.0     ND
15/08/2000  13:20:40           0.0    0.0    0.0    0.0     ND
15/08/2000  13:35:40           0.0    0.0    0.0    0.0     ND
15/08/2000  13:50:40           0.0    0.0    0.0    0.0     ND
15/08/2000  14:05:40           0.2    0.2    0.2    0.2     ND
15/08/2000  14:20:40            ND     ND     ND     ND     ND
15/08/2000  14:35:40            ND     ND     ND     ND     ND
15/08/2000  14:50:40            ND     ND     ND     ND     ND
15/08/2000  15:05:40            ND    0.4    0.6     ND     ND
15/08/2000  15:20:40           0.0     ND    0.6    0.6     ND
15/08/2000  15:35:40           0.0     ND    0.6    0.6     ND
15/08/2000  15:50:40           0.2     ND    0.8    0.8     ND
15/08/2000  16:05:40           0.0    0.2    0.8    0.8     ND
15/08/2000  16:20:40           0.0    0.2    0.8    0.8     ND
15/08/2000  16:35:40           0.0    0.2    0.8    0.8     ND
15/08/2000  16:50:40           0.0    0.0    0.8    0.8     ND
15/08/2000  17:05:40           0.0    0.0    0.8    0.8     ND
15/08/2000  17:20:40           0.0    0.0    0.8    0.8     ND
15/08/2000  17:35:40           0.0    0.0    0.8    0.8     ND
15/08/2000  17:50:40           0.0    0.0    0.8    0.8     ND
15/08/2000  18:05:40           0.0    0.0    0.6    0.8     ND
15/08/2000  18:20:40           0.0    0.0     ND    0.8     ND
15/08/2000  18:35:40           0.0    0.0     ND    0.8     ND
