Relatório Pluviométrico da Estação: Grota Funda

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
24/12/2022  04:15:00           0.0    0.0    0.0    0.0  125.2
24/12/2022  04:30:00           0.0    0.0    0.0    0.0  125.0
24/12/2022  04:45:00           0.0    0.0    0.0    0.0  124.6
24/12/2022  05:00:00           0.0    0.0    0.0    0.0  124.2
24/12/2022  05:15:00           0.0    0.0    0.0    0.0  123.8
24/12/2022  05:30:00           0.0    0.0    0.0    0.0  123.2
24/12/2022  05:45:00           0.0    0.0    0.0    0.0  122.8
24/12/2022  06:00:00           0.0    0.0    0.0    0.0  122.4
24/12/2022  06:15:00           0.0    0.0    0.0    0.0  121.8
24/12/2022  06:30:00           0.0    0.0    0.0    0.0  120.0
24/12/2022  06:45:00           0.0    0.0    0.0    0.0  119.4
24/12/2022  07:00:00           0.0    0.0    0.0    0.0  118.6
24/12/2022  07:15:00           0.0    0.0    0.0    0.0  118.0
24/12/2022  07:30:00           0.0    0.0    0.0    0.0  117.4
24/12/2022  07:45:00           0.0    0.0    0.0    0.0  116.8
24/12/2022  08:00:00           0.0    0.0    0.0    0.0  116.4
24/12/2022  08:15:00           0.0    0.0    0.0    0.0  116.0
24/12/2022  08:30:00           0.0    0.0    0.0    0.0  115.8
24/12/2022  08:45:00           0.0    0.0    0.0    0.0  115.4
24/12/2022  09:00:00           0.0    0.0    0.0    0.0  115.0
24/12/2022  09:15:00           0.0    0.0    0.0    0.0  114.8
24/12/2022  09:30:00           0.0    0.0    0.0    0.0  114.6
24/12/2022  09:45:00           0.0    0.0    0.0    0.0  114.0
24/12/2022  10:00:00           0.0    0.0    0.0    0.0  114.0
24/12/2022  10:15:00           0.0    0.0    0.0    0.0  113.8
24/12/2022  10:30:00           0.0    0.0    0.0    0.0  113.6
24/12/2022  10:45:00           0.0    0.0    0.0    0.0  113.6
24/12/2022  11:00:00           0.0    0.0    0.0    0.0  113.4
24/12/2022  11:15:00           0.0    0.0    0.0    0.0  113.2
24/12/2022  11:30:00           0.0    0.0    0.0    0.0  113.0
24/12/2022  11:45:00           0.0    0.0    0.0    0.0  112.8
24/12/2022  12:00:00           0.0    0.0    0.0    0.0  112.8
24/12/2022  12:15:00           0.0    0.0    0.0    0.0  112.8
24/12/2022  12:30:00           0.0    0.0    0.0    0.0  112.6
24/12/2022  12:45:00           0.0    0.0    0.0    0.0  112.6
24/12/2022  13:00:00           0.0    0.0    0.0    0.0  112.6
24/12/2022  13:15:00           0.0    0.0    0.0    0.0  112.6
24/12/2022  13:30:00           0.0    0.0    0.0    0.0  112.6
24/12/2022  13:45:00           0.0    0.0    0.0    0.0  112.4
24/12/2022  14:00:00           0.0    0.0    0.0    0.0  112.4
24/12/2022  14:15:00           0.0    0.0    0.0    0.0  112.4
24/12/2022  14:30:00           0.0    0.0    0.0    0.0  112.4
24/12/2022  14:45:00           0.0    0.0    0.0    0.0  112.2
24/12/2022  15:00:00           0.0    0.0    0.0    0.0  112.2
24/12/2022  15:15:00           0.0    0.0    0.0    0.0  112.0
24/12/2022  15:30:00           0.0    0.0    0.0    0.0  112.0
24/12/2022  15:45:00           0.0    0.0    0.0    0.0  111.8
24/12/2022  16:00:00           0.0    0.0    0.0    0.0  111.8
24/12/2022  16:15:00           0.0    0.0    0.0    0.0  111.6
24/12/2022  16:30:00           0.0    0.0    0.0    0.0  111.4
24/12/2022  16:45:00           0.0    0.0    0.0    0.0  111.2
24/12/2022  17:00:00           0.0    0.0    0.0    0.0  111.2
24/12/2022  17:15:00           0.0    0.0    0.0    0.0  111.0
24/12/2022  17:30:00           0.0    0.0    0.0    0.0  111.0
24/12/2022  17:45:00           0.0    0.0    0.0    0.0  110.8
24/12/2022  18:00:00           0.0    0.0    0.0    0.0  110.6
24/12/2022  18:15:00           0.0    0.0    0.0    0.0  110.4
24/12/2022  18:30:00           0.0    0.0    0.0    0.0  110.4
24/12/2022  18:45:00           0.0    0.0    0.0    0.0  110.0
24/12/2022  19:00:00           0.0    0.0    0.0    0.0  109.6
24/12/2022  19:15:00           0.0    0.0    0.0    0.0  109.2
24/12/2022  19:30:00           0.0    0.0    0.0    0.0  109.0
24/12/2022  19:45:00           0.0    0.0    0.0    0.0  108.6
24/12/2022  20:00:00           0.0    0.0    0.0    0.0  108.0
24/12/2022  20:15:00           0.0    0.0    0.0    0.0  106.8
24/12/2022  20:30:00           0.0    0.0    0.0    0.0  105.6
24/12/2022  20:45:00           0.0    0.0    0.0    0.0  104.4
24/12/2022  21:00:00           0.0    0.0    0.0    0.0  103.8
24/12/2022  21:15:00           0.0    0.0    0.0    0.0  103.2
24/12/2022  21:30:00           0.0    0.0    0.0    0.0  102.4
24/12/2022  21:45:00           0.0    0.0    0.0    0.0  101.8
24/12/2022  22:00:00           0.0    0.0    0.0    0.0  100.6
24/12/2022  22:15:00           0.0    0.0    0.0    0.0   99.6
24/12/2022  22:30:00           0.0    0.0    0.0    0.0   98.2
24/12/2022  22:45:00           0.0    0.0    0.0    0.0   97.2
24/12/2022  23:00:00           0.0    0.0    0.0    0.0   96.2
24/12/2022  23:15:00           0.0    0.0    0.0    0.0   95.2
24/12/2022  23:30:00           0.0    0.0    0.0    0.0   94.4
24/12/2022  23:45:00           0.0    0.0    0.0    0.0   93.4
25/12/2022  00:00:00           0.0    0.0    0.0    0.0   91.4
25/12/2022  00:15:00           0.0    0.0    0.0    0.0   90.4
25/12/2022  00:30:00           0.0    0.0    0.0    0.0   89.8
25/12/2022  00:45:00           0.0    0.0    0.0    0.0   89.4
25/12/2022  01:00:00           0.0    0.0    0.0    0.0   88.8
25/12/2022  01:15:00           0.0    0.0    0.0    0.0   87.6
25/12/2022  01:30:00           0.0    0.0    0.0    0.0   86.8
25/12/2022  01:45:00           0.0    0.0    0.0    0.0   86.2
25/12/2022  02:00:00           0.0    0.0    0.0    0.0   85.2
25/12/2022  02:15:00           0.0    0.0    0.0    0.0   84.8
25/12/2022  02:30:00           0.0    0.0    0.0    0.0   84.4
25/12/2022  02:45:00           0.0    0.0    0.0    0.0   84.4
25/12/2022  03:00:00           0.0    0.0    0.0    0.0   84.0
25/12/2022  03:15:00           0.0    0.0    0.0    0.0   83.8
25/12/2022  03:30:00           0.0    0.0    0.0    0.0   83.8
25/12/2022  03:45:00           0.0    0.0    0.0    0.0   83.6
25/12/2022  04:00:00           0.0    0.0    0.0    0.0   83.2
25/12/2022  04:15:00           0.0    0.0    0.0    0.0   82.8
25/12/2022  04:30:00           0.0    0.0    0.0    0.0   82.8
25/12/2022  04:45:00           0.0    0.0    0.0    0.0   82.8
25/12/2022  05:00:00           0.0    0.0    0.0    0.0   82.8
25/12/2022  05:15:00           0.0    0.0    0.0    0.0   82.6
25/12/2022  05:30:00           0.0    0.0    0.0    0.0   82.4
25/12/2022  05:45:00           0.0    0.0    0.0    0.0   82.2
25/12/2022  06:00:00           0.0    0.0    0.0    0.0   82.2
25/12/2022  06:15:00           0.0    0.0    0.0    0.0   81.8
25/12/2022  06:30:00           0.0    0.0    0.0    0.0   81.0
25/12/2022  06:45:00           0.0    0.0    0.0    0.0   81.0
25/12/2022  07:00:00           0.0    0.0    0.0    0.0   80.8
25/12/2022  07:15:00           0.0    0.0    0.0    0.0   80.2
25/12/2022  07:30:00           0.0    0.0    0.0    0.0   79.6
25/12/2022  07:45:00           0.0    0.0    0.0    0.0   78.8
25/12/2022  08:00:00           0.0    0.0    0.0    0.0   78.0
25/12/2022  08:15:00           0.0    0.0    0.0    0.0   77.6
25/12/2022  08:30:00           0.0    0.0    0.0    0.0   77.4
25/12/2022  08:45:00           0.0    0.0    0.0    0.0   77.4
25/12/2022  09:00:00           0.0    0.0    0.0    0.0   77.2
25/12/2022  09:15:00           0.0    0.0    0.0    0.0   77.2
25/12/2022  09:30:00           0.0    0.0    0.0    0.0   76.8
25/12/2022  09:45:00           0.0    0.0    0.0    0.0   75.4
25/12/2022  10:00:00           0.0    0.0    0.0    0.0   75.0
25/12/2022  10:15:00           0.0    0.0    0.0    0.0   75.0
25/12/2022  10:30:00           0.0    0.0    0.0    0.0   74.8
25/12/2022  10:45:00           0.0    0.0    0.0    0.0   74.8
25/12/2022  11:00:00           0.0    0.0    0.0    0.0   74.8
25/12/2022  11:15:00           0.0    0.0    0.0    0.0   74.8
25/12/2022  11:30:00           0.0    0.0    0.0    0.0   74.6
25/12/2022  11:45:00           0.0    0.0    0.0    0.0   74.4
25/12/2022  12:00:00           0.0    0.0    0.0    0.0   74.4
25/12/2022  12:15:00           0.0    0.0    0.0    0.0   74.4
25/12/2022  12:30:00           0.0    0.0    0.0    0.0   74.2
25/12/2022  12:45:00           0.0    0.0    0.0    0.0   73.6
25/12/2022  13:00:00           0.0    0.0    0.0    0.0   73.0
25/12/2022  13:15:00           0.0    0.0    0.0    0.0   72.6
25/12/2022  13:30:00           0.0    0.0    0.0    0.0   72.0
25/12/2022  13:45:00           0.0    0.0    0.0    0.0   71.2
25/12/2022  14:00:00           0.0    0.0    0.0    0.0   69.6
25/12/2022  14:15:00           0.0    0.0    0.0    0.0   68.8
25/12/2022  14:30:00           0.0    0.0    0.0    0.0   67.2
25/12/2022  14:45:00           0.0    0.0    0.0    0.0   65.0
25/12/2022  15:00:00           0.0    0.0    0.0    0.0   62.4
25/12/2022  15:15:00           0.0    0.0    0.0    0.0   60.2
25/12/2022  15:30:00           0.0    0.0    0.0    0.0   58.0
25/12/2022  15:45:00           0.0    0.0    0.0    0.0   54.0
25/12/2022  16:00:00           0.0    0.0    0.0    0.0   52.2
25/12/2022  16:15:00           0.0    0.0    0.0    0.0   51.6
25/12/2022  16:30:00           0.0    0.0    0.0    0.0   51.0
25/12/2022  16:45:00           0.0    0.0    0.0    0.0   50.8
25/12/2022  17:00:00           0.0    0.0    0.0    0.0   50.4
25/12/2022  17:15:00           0.0    0.0    0.0    0.0   49.4
25/12/2022  17:30:00           0.0    0.0    0.0    0.0   46.4
25/12/2022  17:45:00           0.0    0.0    0.0    0.0   38.4
25/12/2022  18:00:00           0.0    0.0    0.0    0.0   36.0
25/12/2022  18:15:00           0.0    0.0    0.0    0.0   35.6
25/12/2022  18:30:00           0.0    0.0    0.0    0.0   35.4
25/12/2022  18:45:00           0.0    0.0    0.0    0.0   33.8
25/12/2022  19:00:00           0.0    0.0    0.0    0.0   32.6
25/12/2022  19:15:00           0.0    0.0    0.0    0.0   28.0
25/12/2022  19:30:00           0.0    0.0    0.0    0.0   21.6
25/12/2022  19:45:00           0.0    0.0    0.0    0.0   17.6
25/12/2022  20:00:00           0.0    0.0    0.0    0.0   15.8
25/12/2022  20:15:00           0.0    0.0    0.0    0.0   13.0
25/12/2022  20:30:00           0.0    0.0    0.0    0.0   10.2
25/12/2022  20:45:00           0.0    0.0    0.0    0.0    8.0
25/12/2022  21:00:00           0.0    0.0    0.0    0.0    7.2
25/12/2022  21:15:00           0.0    0.0    0.0    0.0    7.2
25/12/2022  21:30:00           0.0    0.0    0.0    0.0    7.0
25/12/2022  21:45:00           0.0    0.0    0.0    0.0    7.0
25/12/2022  22:00:00           0.0    0.0    0.0    0.0    7.0
25/12/2022  22:15:00           0.0    0.0    0.0    0.0    6.8
25/12/2022  22:30:00           0.0    0.0    0.0    0.0    6.8
25/12/2022  22:45:00           0.0    0.0    0.0    0.0    6.8
25/12/2022  23:00:00           0.0    0.0    0.0    0.0    6.8
25/12/2022  23:15:00           0.0    0.0    0.0    0.0    6.4
25/12/2022  23:30:00           0.0    0.0    0.0    0.0    6.2
25/12/2022  23:45:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  00:00:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  00:15:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  00:30:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  00:45:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  01:00:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  01:15:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  01:30:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  01:45:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  02:00:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  02:15:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  02:30:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  02:45:00           0.0    0.0    0.0    0.0    6.2
26/12/2022  03:00:00           0.0    0.0    0.0    0.0    5.2
26/12/2022  03:15:00           0.0    0.0    0.0    0.0    4.0
26/12/2022  03:30:00           0.0    0.0    0.0    0.0    3.6
26/12/2022  03:45:00           0.0    0.0    0.0    0.0    3.6
26/12/2022  04:00:00           0.0    0.0    0.0    0.0    3.6
26/12/2022  04:15:00           0.0    0.0    0.0    0.0    3.4
26/12/2022  04:30:00           0.0    0.0    0.0    0.0    3.4
26/12/2022  04:45:00           0.0    0.0    0.0    0.0    3.4
26/12/2022  05:00:00           0.0    0.0    0.0    0.0    3.4
26/12/2022  05:15:00           0.0    0.0    0.0    0.0    3.0
26/12/2022  05:30:00           0.0    0.0    0.0    0.0    2.2
26/12/2022  05:45:00           0.0    0.0    0.0    0.0    1.2
26/12/2022  06:00:00           0.0    0.0    0.0    0.0    0.8
26/12/2022  06:15:00           0.0    0.0    0.0    0.0    0.4
26/12/2022  06:30:00           0.0    0.0    0.0    0.0    0.2
26/12/2022  06:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  07:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  07:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  07:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  07:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  08:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  08:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  08:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  08:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  09:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  09:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  09:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  09:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  10:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  10:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  10:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  10:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  11:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  11:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  11:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  11:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  12:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  12:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  12:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  12:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  13:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  13:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  13:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  13:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  14:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  14:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  14:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  14:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  15:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  15:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  15:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  15:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  16:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  16:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  16:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  16:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  17:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  17:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  17:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  17:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  18:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  18:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  18:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  18:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  19:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  19:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  19:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  19:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  20:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  20:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  20:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  20:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  21:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  21:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  21:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  21:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  22:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  22:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  22:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  22:45:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  23:00:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  23:15:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  23:30:00           0.0    0.0    0.0    0.0    0.0
26/12/2022  23:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  00:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  00:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  00:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  00:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  01:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  01:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  01:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  01:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  02:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  02:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  02:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  02:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  03:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  03:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  03:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  03:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  04:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  04:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  04:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  04:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  05:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  05:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  05:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  05:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  06:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  06:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  06:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  06:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  07:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  07:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  07:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  07:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  08:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  08:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  08:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  08:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  09:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  09:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  09:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  09:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  10:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  10:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  10:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  10:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  11:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  11:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  11:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  11:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  12:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  12:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  12:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  12:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  13:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  13:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  13:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  13:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  14:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  14:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  14:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  14:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  15:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  15:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  15:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  15:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  16:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  16:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  16:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  16:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  17:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  17:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  17:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  17:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  18:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  18:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  18:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  18:45:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  19:00:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  19:15:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  19:30:00           0.0    0.0    0.0    0.0    0.0
27/12/2022  19:45:00           0.2    0.2    0.2    0.2    0.2
27/12/2022  20:00:00           2.0    2.2    2.2    2.2    2.2
27/12/2022  20:15:00           0.2    2.4    2.4    2.4    2.4
27/12/2022  20:30:00           0.0    2.4    2.4    2.4    2.4
27/12/2022  20:45:00           0.2    2.4    2.6    2.6    2.6
27/12/2022  21:00:00           0.0    0.4    2.6    2.6    2.6
27/12/2022  21:15:00           0.0    0.2    2.6    2.6    2.6
27/12/2022  21:30:00           0.0    0.2    2.6    2.6    2.6
27/12/2022  21:45:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  22:00:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  22:15:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  22:30:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  22:45:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  23:00:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  23:15:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  23:30:00           0.0    0.0    2.6    2.6    2.6
27/12/2022  23:45:00           0.0    0.0    2.4    2.6    2.6
28/12/2022  00:00:00           0.0    0.0    0.4    2.6    2.6
28/12/2022  00:15:00           0.0    0.0    0.2    2.6    2.6
28/12/2022  00:30:00           0.0    0.0    0.2    2.6    2.6
28/12/2022  00:45:00           0.0    0.0    0.0    2.6    2.6
28/12/2022  01:00:00           0.0    0.0    0.0    2.6    2.6
28/12/2022  01:15:00           0.2    0.2    0.2    2.8    2.8
28/12/2022  01:30:00           0.0    0.2    0.2    2.8    2.8
28/12/2022  01:45:00           0.0    0.2    0.2    2.8    2.8
28/12/2022  02:00:00           0.0    0.2    0.2    2.8    2.8
28/12/2022  02:15:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  02:30:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  02:45:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  03:00:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  03:15:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  03:30:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  03:45:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  04:00:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  04:15:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  04:30:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  04:45:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  05:00:00           0.0    0.0    0.2    2.8    2.8
28/12/2022  05:15:00           0.0    0.0    0.0    2.8    2.8
28/12/2022  05:30:00           0.0    0.0    0.0    2.8    2.8
28/12/2022  05:45:00           0.0    0.0    0.0    2.8    2.8
28/12/2022  06:00:00           0.0    0.0    0.0    2.8    2.8
28/12/2022  06:15:00           0.2    0.2    0.2    3.0    3.0
28/12/2022  06:30:00           0.0    0.2    0.2    3.0    3.0
28/12/2022  06:45:00           0.0    0.2    0.2    3.0    3.0
28/12/2022  07:00:00           0.0    0.2    0.2    3.0    3.0
28/12/2022  07:15:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  07:30:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  07:45:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  08:00:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  08:15:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  08:30:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  08:45:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  09:00:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  09:15:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  09:30:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  09:45:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  10:00:00           0.0    0.0    0.2    3.0    3.0
28/12/2022  10:15:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  10:30:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  10:45:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  11:00:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  11:15:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  11:30:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  11:45:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  12:00:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  12:15:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  12:30:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  12:45:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  13:00:00           0.0    0.0    0.0    3.0    3.0
28/12/2022  13:15:00           0.0    0.0    0.0    3.0    3.0
